398690,0.34,0.86,0.28
398743,0.35,0.85,0.27
398795,0.37,0.86,0.23
398849,0.36,0.88,0.27
398901,0.30,0.88,0.27
398954,0.35,0.88,0.29
399006,0.36,0.88,0.29
399059,0.36,0.88,0.27
399113,0.39,0.91,0.27
399165,0.41,0.92,0.23
399218,0.40,0.89,0.23
399270,0.35,0.84,0.22
399324,0.41,0.84,0.16
399376,0.41,0.82,0.15
399429,0.38,0.85,0.19
399481,0.34,0.88,0.29
399535,0.30,0.88,0.45
399588,0.30,0.88,0.24
399640,0.36,0.90,0.24
399693,0.37,0.88,0.21
399746,0.37,0.92,0.33
399799,0.40,0.95,0.29
399851,0.34,0.95,0.20
399904,0.34,0.91,0.23
399958,0.40,0.89,0.23
400010,0.41,0.88,0.20
400063,0.37,0.86,0.25
400115,0.40,0.80,0.31
400168,0.44,0.83,0.27
400221,0.43,0.84,0.27
400274,0.43,0.83,0.28
400326,0.42,0.80,0.29
400379,0.44,0.78,0.27
400433,0.42,0.83,0.27
400485,0.26,1.09,0.23
400538,0.17,1.07,0.34
400590,0.39,0.88,0.31
400644,0.45,0.66,0.37
400696,0.41,0.60,0.26
400749,0.57,0.67,0.21
400802,0.54,0.80,0.28
400855,0.52,0.92,0.30
400908,0.44,0.88,0.35
400960,0.43,0.95,0.33
401013,0.45,0.89,0.27
401065,0.43,0.88,0.23
401119,0.46,0.83,0.27
401171,0.42,0.75,0.27
401224,0.45,0.78,0.30
401277,0.59,0.84,0.34
401330,0.53,0.87,0.30
401383,0.45,0.85,0.22
401435,0.38,0.73,0.34
401488,0.41,0.76,0.38
401541,0.56,0.86,0.41
401594,0.59,0.77,0.20
401647,0.48,0.80,0.22
401699,0.54,0.71,0.34
401753,0.43,0.72,0.38
401805,0.41,0.65,0.43
401858,0.37,0.72,0.38
401910,0.39,0.84,0.36
401964,0.29,0.84,0.43
402017,0.23,0.95,0.41
402069,0.34,1.07,0.48
402122,0.67,1.41,0.44
402174,0.41,1.34,0.26
402228,0.37,1.23,0.12
402280,0.48,1.13,0.16
402333,0.54,0.88,0.23
402385,0.48,0.63,0.15
402439,0.40,0.55,0.12
402492,0.43,0.53,0.11
402544,0.43,0.56,0.10
402597,0.50,0.66,0.09
402650,0.65,0.84,0.23
402703,0.65,1.05,0.32
402755,0.71,1.43,0.41
402808,0.78,1.40,0.39
402862,0.32,1.09,0.18
402914,0.18,0.92,0.30
402967,0.23,0.80,0.45
403019,0.29,0.63,0.34
403073,0.39,0.62,0.34
403125,0.46,0.70,0.32
403178,0.35,0.74,0.32
403230,0.36,0.80,0.41
403283,0.41,0.95,0.47
403337,0.43,1.44,0.45
403389,0.57,1.52,0.34
403442,0.46,1.22,0.34
403494,0.48,0.91,0.26
403548,0.42,0.73,0.19
403600,0.32,0.61,0.03
403653,0.32,0.53,0.04
403706,0.37,0.50,0.04
403759,0.48,0.55,0.08
403812,0.52,0.66,0.03
403864,0.59,0.85,0.09
403917,0.86,1.11,0.29
403970,1.10,1.51,0.54
404023,0.70,1.05,0.55
404075,0.44,0.90,-0.08
404128,0.46,0.59,0.56
404182,0.36,0.57,0.31
404234,0.38,0.68,0.17
404287,0.28,0.72,0.25
404339,0.45,0.76,0.15
404392,0.34,0.81,0.11
404445,0.37,0.94,0.32
404498,0.38,0.84,0.34
404551,0.59,1.17,0.30
404603,0.70,1.51,0.59
404657,0.35,1.34,0.54
404709,0.72,1.21,0.40
404762,0.66,0.80,0.22
404814,0.69,0.72,0.20
404868,0.49,0.42,0.12
404920,0.55,0.42,0.20
404973,0.42,0.38,0.10
405026,0.55,0.55,0.12
405079,0.77,0.77,0.23
405132,0.91,1.12,0.20
405184,1.15,1.54,0.34
405237,0.77,1.30,0.49
405289,0.50,1.02,0.36
405343,0.35,0.89,0.45
405396,0.27,0.67,0.36
405448,0.21,0.67,0.26
405501,0.34,0.70,0.20
405554,0.41,0.81,0.20
405607,0.21,0.91,0.06
405659,0.40,1.09,0.18
405712,0.65,1.28,0.39
405765,0.92,1.36,0.46
405818,1.01,1.36,0.45
405871,0.69,1.04,0.16
405923,0.73,0.83,0.09
405977,0.80,0.50,0.00
406029,0.67,0.74,0.02
406082,0.56,0.62,0.22
406134,0.48,0.45,0.02
406188,0.59,0.50,0.05
406241,0.66,0.59,0.09
406293,0.85,0.71,0.12
406346,0.98,0.98,0.13
406398,1.05,1.20,0.37
406452,0.89,1.09,0.31
406504,0.64,0.92,0.30
406557,0.44,0.87,0.48
406609,0.39,0.76,0.48
406663,0.36,0.73,0.44
406716,0.37,0.69,0.34
406768,0.42,0.72,0.39
406821,0.39,0.70,0.31
406874,0.35,0.69,0.22
406927,0.57,0.86,0.24
406979,0.65,1.16,0.31
407032,0.75,1.75,0.22
407086,0.71,1.68,0.03
407138,0.63,1.28,0.36
407191,0.69,1.04,0.21
407243,0.74,0.43,0.12
407297,0.73,0.21,-0.04
407349,0.52,0.29,-0.10
407402,0.57,0.30,0.10
407455,0.59,0.50,0.17
407507,0.74,0.74,0.23
407561,1.04,0.94,0.34
407613,1.25,1.43,0.53
407666,0.98,1.31,0.37
407718,0.32,1.20,0.10
407772,0.20,0.89,0.36
407824,0.26,0.58,0.29
407877,0.49,0.59,0.30
407930,0.48,0.59,0.20
407983,0.47,0.65,0.15
408036,0.41,0.75,0.27
408088,0.45,0.95,0.37
408141,0.42,1.29,0.46
408194,0.58,1.81,0.60
408247,0.39,1.66,0.48
408300,0.47,1.15,0.31
408352,0.60,0.91,0.15
408406,0.48,0.52,-0.02
408458,0.73,0.19,-0.09
408511,0.66,0.33,-0.12
408563,0.55,0.48,0.04
408616,0.66,0.58,0.11
408670,0.94,0.84,0.14
408722,1.01,1.14,0.21
408775,1.25,1.37,0.47
408827,0.95,1.12,0.20
408881,0.27,0.89,0.41
408933,0.22,0.75,0.43
408986,0.32,0.63,0.30
409038,0.42,0.66,0.18
409092,0.36,0.70,0.16
409145,0.40,0.63,0.25
409197,0.38,0.70,0.23
409250,0.54,0.84,0.38
409303,0.63,1.13,0.48
409356,0.91,1.40,0.59
409408,0.54,1.20,0.66
409461,0.57,1.01,0.72
409515,0.74,0.86,0.53
409567,0.66,0.80,0.34
409620,0.55,0.55,0.12
409672,0.61,0.51,0.15
409725,0.60,0.35,0.20
409778,0.59,0.42,0.16
409831,0.83,0.59,0.29
409883,1.10,0.90,0.39
409936,1.39,1.44,0.44
409990,0.89,1.45,0.37
410042,0.32,1.16,0.62
410095,0.14,0.79,0.53
410147,0.24,0.65,0.29
410201,0.54,0.64,0.23
410253,0.55,0.59,0.20
410306,0.38,0.61,0.23
410359,0.41,0.74,0.37
410412,0.47,0.92,0.52
410465,0.63,1.32,0.52
410517,0.77,1.52,0.59
410570,0.57,1.49,0.52
410622,0.73,1.34,0.42
410676,0.75,1.02,0.30
410729,0.69,0.66,0.16
410781,0.52,0.45,0.13
410834,0.46,0.40,0.13
410887,0.55,0.31,0.06
410940,0.59,0.38,0.17
410992,0.73,0.62,0.26
411045,1.09,1.15,0.48
411098,1.14,1.67,0.69
411151,0.51,1.63,0.36
411204,0.05,1.31,0.25
411256,-0.04,0.95,0.25
411310,0.23,0.66,0.30
411362,0.44,0.72,0.28
411415,0.54,0.65,0.26
411467,0.44,0.64,0.13
411521,0.39,0.77,0.29
411574,0.48,0.91,0.59
411626,0.65,1.32,0.52
411679,0.64,1.38,0.52
411731,0.20,1.48,0.46
411785,0.41,1.34,0.41
411837,0.50,1.07,0.35
411890,0.44,0.76,0.20
411942,0.41,0.55,0.07
411996,0.42,0.43,0.06
412049,0.45,0.41,0.04
412101,0.52,0.48,0.02
412154,0.70,0.68,0.20
412207,0.97,1.11,0.53
412260,1.06,1.41,0.66
412312,0.48,1.48,0.41
412365,-0.07,1.34,0.45
412419,0.20,0.89,0.17
412471,0.29,0.75,0.17
412524,0.27,0.73,0.27
412576,0.18,0.83,0.05
412630,0.24,0.90,0.09
412682,0.42,1.12,0.12
412735,0.36,1.33,0.12
412787,0.54,1.59,0.25
412840,0.48,1.55,0.23
412894,0.52,1.46,0.23
412946,0.67,1.34,0.20
412999,0.63,0.93,0.16
413051,0.63,0.65,0.17
413105,0.48,0.48,0.22
413157,0.45,0.42,0.14
413210,0.52,0.41,0.09
413263,0.66,0.40,0.02
413316,0.74,0.71,0.01
413369,0.97,1.27,0.37
413421,0.70,1.91,0.35
413474,-0.11,1.73,-0.02
413527,0.18,1.11,-0.30
413580,0.21,0.74,-0.30
413633,0.21,0.68,-0.09
413685,0.27,0.66,0.00
413739,0.27,0.76,-0.01
413791,0.37,0.84,-0.12
413844,0.41,1.03,-0.08
413896,0.41,1.20,-0.02
413949,0.66,1.47,0.09
414002,0.39,1.63,0.23
414055,0.41,1.46,0.22
414108,0.55,1.25,0.26
414160,0.47,0.95,0.20
414214,0.45,0.80,0.17
414266,0.47,0.56,0.11
414319,0.46,0.42,0.02
414371,0.48,0.40,0.02
414425,0.58,0.41,0.02
414477,0.77,0.69,0.06
414530,1.00,1.33,0.58
414583,0.91,1.63,0.65
414636,0.37,1.55,0.48
414689,0.06,1.27,0.41
414741,0.12,0.87,0.29
414794,0.28,0.70,0.23
414846,0.28,0.69,0.25
414900,0.32,0.71,0.16
414953,0.25,0.81,0.11
415005,0.30,0.97,0.13
415058,0.30,1.23,0.22
415111,0.56,1.50,0.30
415164,0.39,1.55,0.34
415216,0.37,1.34,0.37
415269,0.57,1.23,0.30
415323,0.49,0.87,0.21
415375,0.52,0.78,0.20
415428,0.39,0.70,0.17
415480,0.34,0.59,0.12
415534,0.42,0.53,0.06
415586,0.58,0.45,0.14
415639,0.76,0.70,0.22
415691,0.88,1.18,0.56
415745,0.77,1.34,0.48
415798,0.44,1.31,0.41
415850,0.20,1.09,0.03
415903,0.19,0.88,-0.03
415955,0.28,0.78,0.05
416009,0.39,0.76,0.12
416061,0.38,0.77,0.12
416114,0.33,0.89,0.15
416167,0.34,1.11,0.11
416220,0.30,1.29,0.08
416273,0.41,1.55,0.21
416325,0.22,1.52,0.40
416378,0.34,1.39,0.38
416431,0.48,1.27,0.26
416484,0.59,1.11,0.15
416536,0.57,0.87,0.16
416589,0.55,0.63,0.12
416643,0.52,0.49,0.01
416695,0.53,0.31,0.04
416748,0.64,0.40,0.12
416800,0.79,0.86,0.21
416854,0.99,1.40,0.43
416906,0.95,1.80,0.43
416959,0.45,1.42,0.12
417012,0.18,1.03,0.04
417064,0.17,0.77,0.05
417118,0.34,0.72,0.12
417170,0.46,0.73,0.13
417223,0.41,0.77,0.12
417275,0.39,0.79,0.26
417329,0.45,1.07,0.30
417381,0.52,1.30,0.44
417434,0.78,1.48,0.55
417487,0.49,1.34,0.48
417540,0.57,1.27,0.36
417593,0.63,1.07,0.19
417645,0.55,0.90,0.03
417698,0.48,0.66,0.05
417751,0.47,0.46,0.09
417804,0.48,0.40,0.08
417857,0.52,0.37,0.05
417909,0.62,0.54,0.04
417963,0.88,0.84,0.20
418015,1.03,1.46,0.54
418068,0.91,1.66,0.43
418120,0.15,1.34,0.50
418173,0.14,0.96,0.57
418226,0.17,0.73,0.32
418279,0.33,0.66,0.18
418332,0.38,0.66,0.20
418384,0.41,0.72,0.16
418438,0.37,0.75,0.27
418490,0.45,0.85,0.41
418543,0.52,0.97,0.51
418595,0.80,1.30,0.63
418649,0.66,1.30,0.71
418702,0.46,1.23,0.61
418754,0.73,1.16,0.36
418807,0.74,0.95,0.33
418860,0.66,0.71,0.08
418913,0.54,0.34,0.09
418965,0.45,0.33,0.02
419018,0.45,0.34,0.10
419070,0.56,0.46,0.08
419124,0.88,0.79,0.10
419177,0.87,1.46,0.28
419229,0.91,1.67,0.40
419282,0.23,1.31,0.20
419335,0.05,1.01,0.50
419388,0.24,0.73,0.48
419440,0.40,0.69,0.23
419493,0.47,0.61,0.27
419547,0.49,0.64,0.19
419599,0.44,0.65,0.16
419652,0.46,0.72,0.23
419704,0.52,0.84,0.40
419758,0.84,1.10,0.48
419810,0.92,1.14,0.28
419863,0.69,0.91,0.30
419915,0.59,0.66,0.31
419969,0.51,0.57,0.21
420022,0.31,0.58,0.28
420074,0.20,0.73,0.45
420127,0.26,0.70,0.45
420179,0.34,0.73,0.34
420233,0.48,0.77,0.24
420285,0.65,0.80,0.21
420338,0.92,0.95,0.18
420391,0.91,1.05,0.08
420444,0.59,0.90,0.41
420497,0.58,0.49,0.66
420549,0.45,0.34,0.35
420602,0.42,0.52,0.20
420655,0.29,0.70,0.47
420708,0.30,0.70,0.47
420760,0.41,0.71,0.52
420813,0.37,0.84,0.62
420867,0.37,0.93,0.84
420919,0.37,1.23,1.15
420972,0.06,1.37,1.18
421024,0.15,1.29,0.98
421078,0.38,1.16,0.66
421130,0.48,1.03,0.45
421183,0.47,0.88,0.17
421236,0.45,0.59,0.00
421288,0.45,0.45,0.00
421342,0.49,0.41,0.04
421394,0.60,0.48,0.04
421447,0.77,0.58,0.02
421499,1.02,1.03,0.40
421553,1.02,1.28,0.61
421605,0.71,1.38,0.53
421658,0.25,1.20,0.73
421711,0.15,0.97,0.37
421764,0.17,0.90,0.30
421817,0.09,0.98,0.22
421869,0.04,0.93,0.17
421922,-0.05,0.95,0.13
421975,0.05,1.05,0.39
422028,0.17,1.27,0.40
422080,0.54,1.46,0.46
422133,0.25,1.48,0.32
422187,0.29,1.42,0.37
422239,0.30,1.24,0.29
422292,0.23,0.94,0.20
422344,0.24,0.86,0.06
422397,0.38,0.66,0.13
422450,0.39,0.46,0.11
422503,0.58,0.38,0.12
422556,0.56,0.59,0.00
422608,0.73,0.88,0.16
422662,1.04,1.02,0.61
422714,0.92,1.17,0.61
422767,0.70,1.13,0.53
422819,0.53,0.98,0.43
422873,0.41,0.78,0.31
422925,0.41,0.61,0.39
422978,0.45,0.64,0.34
423031,0.45,0.71,0.31
423084,0.40,0.88,0.27
423137,0.50,1.10,0.33
423189,0.55,1.42,0.48
423242,0.70,1.44,0.58
423294,0.48,1.38,0.46
423348,0.67,1.31,0.30
423401,0.65,1.12,0.20
423453,0.55,0.85,0.06
423506,0.55,0.62,0.02
423559,0.58,0.38,0.07
423612,0.64,0.27,0.12
423664,0.68,0.37,0.14
423717,0.70,0.67,0.13
423770,1.23,1.04,0.47
423823,1.33,1.47,0.40
423876,0.46,1.55,0.55
423928,0.12,1.09,0.53
423982,0.34,0.73,0.24
424034,0.34,0.63,0.10
424087,0.39,0.56,0.30
424139,0.30,0.68,0.36
424193,0.28,0.79,0.44
424246,0.30,0.99,0.57
424298,0.37,1.30,0.75
424351,0.48,1.42,0.87
424403,0.34,1.23,0.59
424457,0.65,1.13,0.37
424509,0.67,0.88,0.52
424562,0.53,0.75,0.34
424615,0.45,0.66,0.26
424668,0.48,0.59,0.16
424721,0.55,0.55,0.18
424773,0.61,0.59,0.19
424826,0.75,0.69,0.14
424879,1.00,0.94,0.48
424932,0.70,1.06,0.45
424984,0.45,0.94,0.71
425037,0.34,0.86,0.64
425091,0.20,0.77,0.44
425143,0.28,0.69,0.41
425196,0.36,0.68,0.47
425248,0.34,0.66,0.50
425302,0.33,0.79,0.52
425354,0.27,0.91,0.74
425407,0.36,1.12,0.63
425460,0.32,1.39,0.62
425512,0.17,1.47,0.51
425566,0.26,1.45,0.46
425618,0.42,1.33,0.23
425671,0.55,1.05,0.12
425723,0.57,0.78,0.05
425777,0.56,0.61,0.03
425829,0.55,0.51,0.05
425882,0.61,0.50,0.05
425935,0.69,0.56,0.11
425988,0.91,0.88,0.28
426041,1.06,1.16,0.30
426093,0.70,1.31,0.23
426146,0.45,1.30,0.45
426199,0.24,1.02,0.41
426252,0.31,0.85,0.19
426305,0.37,0.77,0.30
426357,0.45,0.72,0.30
426411,0.27,0.77,0.30
426463,0.30,0.91,0.30
426516,0.27,1.13,0.41
426568,0.43,1.53,0.44
426621,0.49,1.74,0.47
426675,0.51,1.59,0.37
426727,0.83,1.49,0.45
426780,0.80,1.13,0.30
426832,0.65,0.74,0.10
426886,0.57,0.48,0.06
426938,0.52,0.32,0.09
426991,0.48,0.32,0.09
427043,0.54,0.42,0.07
427097,0.79,0.77,0.19
427150,1.09,1.33,0.45
427202,1.09,1.59,0.53
427255,0.57,1.48,0.31
427308,0.31,1.26,0.41
427361,0.24,0.97,0.34
427413,0.40,0.73,0.27
427466,0.45,0.72,0.25
427520,0.43,0.73,0.20
427572,0.35,0.77,0.16
427625,0.41,0.86,0.28
427677,0.47,1.09,0.41
427730,0.62,1.38,0.41
427783,0.55,1.31,0.37
427836,0.70,1.30,0.24
427888,0.75,1.09,0.23
427941,0.52,0.93,0.06
427995,0.52,0.84,0.12
428047,0.51,0.84,0.09
428100,0.53,0.78,0.12
428152,0.56,0.76,0.06
428206,0.66,0.73,0.06
428258,0.75,0.74,0.16
428311,0.86,0.94,0.42
428364,0.52,1.16,0.39
428417,0.31,1.16,0.46
428470,0.23,1.06,0.48
428522,0.21,0.91,0.40
428575,0.29,0.86,0.27
428627,0.32,0.92,0.34
428681,0.30,0.98,0.32
428733,0.13,1.02,0.29
428786,0.09,1.12,0.38
428839,0.20,1.34,0.45
428892,0.33,1.52,0.37
428945,0.33,1.40,0.40
428997,0.61,1.39,0.36
429050,0.65,1.14,0.18
429103,0.58,0.95,0.12
429156,0.59,0.81,0.16
429209,0.55,0.63,0.20
429261,0.59,0.55,0.19
429315,0.65,0.61,0.24
429367,0.77,0.69,0.13
429420,0.96,0.95,0.24
429472,0.88,1.06,0.22
429526,0.58,1.14,0.22
429579,0.44,1.04,0.32
429631,0.34,0.83,0.27
429684,0.41,0.77,0.27
429736,0.57,0.80,0.23
429790,0.52,0.87,0.21
429842,0.45,0.89,0.18
429895,0.41,1.04,0.31
429947,0.42,1.21,0.49
430001,0.62,1.38,0.45
430054,0.48,1.36,0.37
430106,0.66,1.34,0.26
430159,0.75,1.16,0.15
430212,0.68,0.89,0.06
430265,0.66,0.67,0.16
430317,0.50,0.43,0.21
430370,0.54,0.55,0.18
430424,0.63,0.65,0.17
430476,0.73,0.72,-0.04
430529,1.07,0.88,0.05
430581,1.13,0.96,0.09
430635,0.91,1.08,-0.12
430687,0.77,1.01,0.47
430740,0.45,0.74,0.62
430793,0.52,0.75,0.41
430845,0.54,0.82,0.36
430899,0.47,0.91,0.36
430951,0.30,0.91,0.36
431004,0.21,1.01,0.41
431056,0.24,1.24,0.41
431110,0.52,1.63,0.41
431162,0.52,1.62,0.39
431215,0.68,1.45,0.20
431268,1.01,1.35,0.19
431321,1.11,0.96,0.09
431374,2.02,-0.05,-0.01
431426,0.75,-0.09,-0.35
431479,0.91,0.04,0.70
431532,0.77,0.48,0.38
431585,1.08,0.64,0.26
431638,0.90,0.88,0.09
431690,0.38,1.52,0.63
431744,1.26,0.65,-0.10
431796,0.90,0.78,-0.06
431849,0.61,0.73,0.11
431901,0.50,0.64,-0.01
431954,0.66,0.66,0.12
432008,0.39,0.88,0.16
432060,0.39,0.91,0.03
432113,0.33,1.00,-0.09
432165,0.44,1.10,0.02
432219,0.66,1.32,0.16
432271,0.95,1.37,0.27
432324,1.12,1.30,0.28
432376,1.12,0.82,0.11
432430,1.07,0.60,0.09
432483,1.63,-0.87,0.55
432535,0.44,0.43,-0.08
432588,0.87,0.26,0.05
432641,0.70,0.57,-0.02
432694,0.85,0.55,0.02
432746,0.98,0.77,0.02
432799,1.14,1.00,0.05
432852,1.24,1.13,0.26
432905,0.98,1.08,0.18
432958,0.54,0.83,0.23
433010,0.37,0.61,0.37
433063,0.39,0.55,0.37
433116,0.44,0.62,0.21
433169,0.43,0.77,0.20
433221,0.42,0.95,0.26
433274,0.23,0.90,0.17
433328,0.39,1.23,0.27
433380,0.73,1.45,0.39
433433,0.86,1.42,0.12
433485,1.29,1.39,0.05
433539,1.18,0.96,0.08
433591,0.70,0.71,-0.04
433644,0.52,0.52,0.11
433697,0.59,0.53,0.16
433750,0.57,0.59,0.04
433803,0.53,0.59,0.03
433855,0.63,0.66,0.16
433908,0.70,0.59,0.30
433960,0.70,0.85,0.21
434014,0.98,1.14,0.21
434067,1.03,1.50,0.21
434119,0.84,1.68,0.20
434172,0.59,1.30,0.19
434225,0.26,0.84,0.18
434278,0.19,0.66,0.29
434330,0.34,0.58,0.27
434383,0.45,0.63,0.18
434436,0.43,0.72,0.12
434489,0.55,0.80,0.09
434542,0.36,0.88,0.14
434594,0.37,1.05,0.27
434648,0.47,1.45,0.34
434700,0.66,1.77,0.28
434753,0.92,1.54,0.34
434805,0.66,1.15,0.19
434859,0.63,0.77,0.20
434912,0.68,0.28,0.15
434964,0.60,0.22,0.02
435017,0.50,0.38,0.05
435069,0.55,0.55,0.07
435123,0.64,0.75,0.08
435175,0.74,0.96,0.09
435228,0.99,1.26,0.21
435280,0.87,1.52,0.22
435334,0.76,1.58,0.33
435387,0.63,1.24,0.12
435439,0.27,0.97,0.05
435492,0.19,0.77,0.26
435545,0.27,0.58,0.37
435598,0.37,0.63,0.23
435650,0.48,0.72,0.16
435703,0.48,0.82,0.20
435757,0.34,0.84,0.23
435809,0.40,1.12,0.37
435862,0.40,1.48,0.36
435914,0.69,1.74,0.47
435968,0.49,1.63,0.42
436020,0.41,1.33,0.26
436073,0.57,0.83,0.20
436125,0.50,0.45,0.14
436178,0.43,0.27,0.06
436232,0.45,0.23,0.03
436284,0.49,0.35,0.09
436337,0.62,0.48,0.15
436389,0.95,0.84,0.24
436443,1.14,1.52,0.26
436495,1.06,2.00,0.39
436548,0.79,1.77,0.23
436601,0.23,1.36,0.08
436654,0.22,1.02,0.23
436707,0.33,0.75,0.43
436759,0.16,0.68,0.30
436812,0.36,0.80,0.23
436865,0.41,0.88,0.17
436918,0.45,0.94,0.23
436970,0.49,1.03,0.34
437023,0.59,1.35,0.45
437076,0.80,1.86,0.53
437129,0.38,1.78,0.45
437182,0.60,1.46,0.34
437234,0.66,0.85,0.16
437287,0.59,0.46,0.05
437340,0.45,0.27,-0.02
437393,0.48,0.21,0.08
437446,0.47,0.30,0.09
437498,0.54,0.51,0.06
437552,0.70,0.90,0.09
437604,0.91,1.30,0.16
437657,1.20,1.75,0.37
437709,1.07,1.66,0.26
437763,0.37,1.45,0.30
437815,0.12,1.02,0.59
437868,0.25,0.69,0.41
437921,0.41,0.69,0.15
437974,0.25,0.67,0.19
438027,0.35,0.81,0.06
438079,0.33,1.05,0.09
438132,0.27,1.40,0.26
438184,0.30,1.62,0.34
438238,0.59,1.78,0.33
438291,0.70,1.75,0.27
438343,1.15,1.65,0.17
438396,1.14,0.88,-0.19
